id,P_infty
aptsjkunjcpdclhjwkvkpmwwbxobqm,0.045309720440943814
apvmcwkcsnlsxbjkuxnpkmzpapbfve,0.045098972616930945
apvvgodjrgeokfstgpabqohaiagdfi,0.05589890492244424
apxdcmdmpxsgrslslujrghmuslwusl,0.05675004829009172
aqbnwnejflxhckojyxqkiimrmcihxo,0.041359877487985586
aqiczziksghlnssivrrgjqntrzweqk,0.04498493308375857
aqieeoatllfyliztiqyukwlunejkpl,0.05046965076354081
aqknyryyqpxuevttafkovsqyhwkrpw,0.051993064947895094
aqkstynuensirapzirghyarxodxrxj,0.07215961862928766
aqnpwqqbyfwgficofdfltntuzbvvdq,0.07077702238347085
aqqxaohtqdakzltybdxhkhuqtqtjsn,0.04767230750039394
aqqztyrpayjieyzlnkabxpksfiamkl,0.04803600843202671
aqvtutgzegedhbuvzxwrtikejqfuvn,0.044849942719648685
aqwdgwmmbgdcwjhnpftldjsyfczwxk,0.050118720535151366
aqwqiwibatkzukbyzucgtpqcoabmaa,0.09236742738359621
aqxekeghkzirispsnnpkksyqtrnxkn,0.03992195643203274
arcnylrtkwtafcxrwonqilpjolijuy,0.04252973090393938
ardhvjsbjhfszfmiwsvympvdxvrjpb,0.04878255497330363
ardjxghjgqvqxbhtjgftjocabikopz,0.06440330804006317
ardwfmtczovjrvbshvuqqiuhpnzitw,0.05798818764478263
areamihlopzrrmzdtqniqzxpqyjtxz,0.060149216472284654
arftqwetitgcptgqpqmxdaixyjynir,0.045159643547990014
argmvuwxcucopdeipurplkhyqwpijg,0.06373799470628824
arivamfwdlpqmayygrdnavpiftlryq,0.05096525192839473
arkbiofebhncwzrclougyojolkazkq,0.06290461677169269
arljpcoebhnbiudnrlgafajbeafjmz,0.061776153926401754
arnzrxqhtyfqrptttntozdahpnlztz,0.05913323999244621
arqxnkdgnjulixkdzmmppdmmqteneh,0.06525009555715053
arrbjudbnpxntjpavtbcytsvehpumz,0.04329063079585609
arsnmibxyqjzapzazzjavzrudqtwec,0.06542650617735925
artxjlaczgluaoruvgdalzxqrqsgyw,0.05513336819723432
arwcujjsfnlgfzpxsvokadwyiwohyi,0.05333740436398602
arwjquwmrtotqutkzxgzrdisiqdkdv,0.045450321962775465
asahmpnqworyzrebtwunfugamyftpa,0.05277358197435852
asbcfilsbszyolvolepbpurflbyxmw,0.05749957488500732
asdhuabbskxpivguvpgqxpqqpuyjse,0.0646129875381932
aseigcsdpnmywtxwdbcpjivxwwmisq,0.06428455615412057
ashlhtibtizkqemxrkjyznhvsmrkhd,0.06589040034779967
asknmdbcmfuqilqhnrpdktpilbsdod,0.05058950500771523
aslhbruznwinmcjaooaxkxrgvshixs,0.06476661861326174
asmfswsyvbkzgzgrbymwyngqrdjahr,0.06298541758482563
asnulgxxhagcqhbpzikxoabujdipgm,0.06803365443439784
aspwtzeamjbbjvbdwlmnodgsqeeroa,0.05208424952891908
asqxxuzfkhprhovvuaokcacujidvmn,0.0744114125904453
asuqmyedakmuzblyachokjvertvvyj,0.01017126057655048
asxgpjkqtdsjmuasksdxsgzfnnzohj,0.06660158705466082
asxuehmcuxcjdyrlsiczspmgukdxgh,0.055910539861833
asypyoigfptzrbfruvdemoqfjhijed,0.04029241806420783
atftsxscugkymzionnetfmaaxodrms,0.02645034955912716
atfzjtaqsefnjcuwnrrlauteidwdhw,0.07650957667755166
atinrphmihvvrugknucuzcojyvclor,0.05589508035763906
atjmolwswjpfbcexlgbjawjfzcwrjo,0.052473744939050056
atjvttfdsqmcnwqtyyzigdxpsurxuw,0.03850256828708192
atkrnzvzdpovhckbipgpklantnbzdc,0.03092768707241903
atkwssqcmnknniolpzjswwekvohavj,0.05500427052624629
atmwkbswnsfwkvaohecpfapwubpnrn,0.06123494760516882
atnwhlymvtpbbrylkldqyewnrirhmu,0.058990126812496664
atqfzbwwpeqqhoasgywpvtnrzgnqrn,0.05775756197961627
atukkzfefnzolwmdduyrududwsqnmk,0.04241796788793322
atypedxnttpqvxubhwegkzjnrqjuua,0.05186880562534641
atyweveoxzpmrmeecyunmiodzsqiiv,0.06477589626838917
audpshfodoiizzpyasvcmsyybbnfel,0.040787782231891834
aufaxcvifwoyrdkcvvlbmexhzwvrsn,0.05188702604954843
aujznuamqdorrbzcsvzyedegklpyyt,0.07539232736351345
aultlmoqfoxbmzgdtwbyakmaqstdnf,0.03722383342670947
aupjhyqaueawqsorkbfxddofniehao,0.058974871600714907
auqjfpcbvzbjuldxvjpkmmpfqnbdoo,0.04621087268068193
auvwfcfbotvsyksypwaiwcjikeumra,0.06921704965271297
auwaxbktzqfxabklghxgpgplzfhomh,0.07287826810382361
auwjuwwusvgcuzxixrxztogsicxscd,0.062012995091738285
auzdrilfklwpnqvlpazxfgcqrudpts,0.032076568778606145
avbfpqwnsptbpaccfjwsyqhtilrcdj,0.05110412853753935
avejicwlzhwiddcrgpgdaeolspjbna,0.050533032886734115
avewxqjaheddquhxxhibqkjgvyeqib,0.04261946878830147
avguhkvqynermdeegeyiywiefyneze,0.048951201508181
avgvokewfrftyxgaapwodwzepdtaun,0.060476136515090186
avhncaptpzdewmojejhyyjuburmzld,0.05599768506252611
avooguxxahbjgqquwxsplrohxzkqky,0.07339426553563115
avptvkotcanktitcmhgnkubvjoksjo,0.04414998963287177
avqzzeibusyzprturgdcgjdldmqttc,0.05758623185741434
avsypirglkjqvcvtflwuyoxezlbjnf,0.010270733620914702
avtyghlzedkbbuvanuiljjgasvxnrz,0.035408926884243554
avzpfcfannnswavvaewdpexrgcyzqq,0.03128361300990601
awnitugcnjtakedrncwnbdnhtkcwod,0.028462371786685533
awqannzrtqgvigwlrlohlcxpxxuggw,0.050480948977030364
awthvrotkvsziklspunqkwcbnyjudz,0.06540463562281729
awuilaxtlajntdhaozpsnkjsnijejr,0.06518515947897693
awwctkyynwytcoytnqvzvqmioynjnz,0.04598181927103085
awxbticoydchlcskoysdgtjbduggvl,0.0358356401058919
awxkrsxvheywojntzijeopvbkbilha,0.033908992289382864
awxleuvqikuduzrtgzxenkzlxpvlyi,0.07761356321484572
awxpyhroyoozgtynfdgtmibyonkxcx,0.05232395446931313
awzccjhsdicevzezusbtlzjizcwggg,0.07138410571062302
axbyjhsinaalvkbsjjwddrccldpxyr,0.07239219947164388
axcberrbzmdbyzjpbawdskeskujpld,0.04767969363281924
axcjdksisgxvhxmlwkaxgpsrqzwobs,0.03787765410158275
axdbufxdqvfkynoqyvmnqczyvshfxg,0.05851852376155211
axenlvtgpouesuupdjhpdgrsbltrnk,0.05367904293948025
axgaoobfbdivtanetilkqwvqzigomz,0.06619638081578275
axihzycfzedncqgzjsispllprncuzw,0.03394720655689596
axkqbkkbheleawlqvbawmaolwadwwq,0.07450147414372049
axkrdlqgikhduljfaloirvzghchxez,0.022634672151943456
axluhxhcyfznpeaeealbrzlsyztkoq,0.07221541536941642
axnszsnwhlpuoivnfssdjiyfecqeqk,0.05403831983064051
axnybnyrbtulgrsdotqkjjnauotasi,0.04203068858925301
axsmeiczsnvlwhwgocgmvqamasoroa,0.026586273372792665
axudstbsjgtbahvqblzhutjkejwxqe,0.05806883374782242
axxqjsebipdwgurrnamdsezohhnspj,0.08036345930064329
axyjtrzqmtuejsufqvphymymfvnvmp,0.03670450135092402
ayadadeqhjjxpuvgydssxxsibbprvs,0.04719494419561407
aybtbxtcxchrjyjbxacwxjazezklil,0.05237583142147519
ayddmxejdvfdqyakfhqgkuzmrqbump,0.024003101220727522
ayfdflaysftlmddfuibxhwgrlrhgak,0.052307998634319126
ayfealzlhjzzxtxmjcshxswhjwmhmm,0.06004112628188397
ayfgzttuagdqvgqzdzdrtpebecgqlq,0.0144504944662063
ayhsidceusrxjjjfgahiqiapxalfbr,0.058357222363557955
ayialvmnafyrwzzzmzlnsibpyqrvds,0.05098152166110037
ayiiyopjiiatdkjriqdadkhhvgirmb,0.06405798574719687
aymnawjveliojwuhllmcxjcrgzbosw,0.0571961663286432
ayrkvqxzahmdmgmxphqiynslfmgskq,0.056259025927932506
aythzhueoatcvijvbegkoanuvikxjc,0.06881624942105573
ayyswmjsftsurpdqztdmufliqglumi,0.05632209548507543
azcuisdjhwxclgvwzewbdnufwwenbf,0.054203097714427585
azdalhqncbumxfwrxinvuagbinfhkz,0.03006106828991706
azdewwenyywqxnhmluaxrxcxyskkiz,0.037959643356966895
azgvfnrkoehwknkztuvqywccdkxcmu,0.036532277434868116
azkmaadvtmdmfviaghojauymkhklpq,0.04964492075803511
