id,P_infty
aaajluzmrzxqubtznlkjdhrkerpoyx,0.1158729598256574
aabhybatsrtrllftwcmkgeqsxcadsz,0.08555654614028335
aaerpyxwubnkvuoggrucvflazthnrl,0.1303237830351672
aaevqstoykwventhbwiwdxpgmygxyb,0.08405537824668016
aafyhzhwfuyotfztwxhbgumshzkpyl,0.09411933495982423
aailajsznilegqsqcjxtlojwzbluuw,0.09986197260010381
aajoizcikmdupztroknjfqkoomcblg,0.1037180262919739
aapwtuzwrihnvryexgrrxfxpxyaszn,0.0789304825215955
aatblitxudiidrxzdyzfydbrprejvi,0.09700663002958329
aauriktgwhedhumvoximetgiyeswwk,0.10918183632457491
aaxybnhqatxlywjmhgmeglgscnzsxk,0.13739569558840614
aazntuazpwerxhnsefxzjkubaexdyz,0.0999238595321978
abcbisnzsswerpcsfrspvxujllazmi,0.10754597243272519
abejfqpcbxcvcwqjwvveoeurpyffcj,0.08931554011657973
abfcrvvomnyuibzgfhoyngylaiwcvg,0.12083688751319939
abfnqgcuhncdplajtvkavgzlettkti,0.06671266758953184
abgrshjcewoxqpprombuogoqdenhnf,0.07124052264536046
abhprxqzztfrnjqojyseulcgjtwxfc,0.10452837000691835
abkrxmeucrpqoplbynukpsusekjeji,0.08049199114643174
abkxljsmcihzhvbdhsefnqimlzkrdq,0.08465010545047232
ablhvlafreugqjqgatcxxntkeqamxa,0.08435643527517982
ablsdkvfukjmyualjnfhnexuwjqcqu,0.07296317171517235
abluxnkawrsafcwkjabtmtpmckuctb,0.11115437763585306
aboldwnhujsolxexnrasuhbybjmvxt,0.07842415426262925
aboormqiethgowtzuzziwxjiwhqiic,0.13787918111896563
abpsluoeojugoktjexpxqzlbxbcque,0.08935510519807478
abtwxyamdmjjwixakitbytsihtqdcr,0.08388805779644802
abugzsykjszviodgjnjxuezdxqxtrd,0.07482482368510636
abwaosofkayvpngyxvxghwiybhbmze,0.0681989260915957
acapurzcqofpndjafkucpluxccilcg,0.08341179797149857
acclhruabicqxehvygeaclvufcorlp,0.11043120423857784
accxwbkuqzjnptmgeqapvraaulknge,0.14099681142147152
acgdqaiikffalkmgvrsbapxonzdarb,0.08258392011089867
achobryifndmoyvpqlvntssiuhxgmj,0.11061609854970367
acjpmswaghlihzqszgvutrahmzdtuj,0.11632031390769672
aclapanbtjsihtelysjzfngbgnckuo,0.07946776487785287
aclejxolgdhdsmopwiafaiwzjtecra,0.1083960430611669
acluhdvxpgvpyhtoxluyykjohyjova,0.12101638009672551
acmparlyycgjuqjbkzlaxdpwdupysr,0.10118876010907091
acmsgawefwazuxxbsxlchdbkflapbn,0.08844224785981258
acmyvgfmzpzimwpuwpmaasmqfvuxvo,0.08759685214640664
acpgrvcwhmcjhsgwjbjwgdvwmddtpj,0.08687570728172149
acrdrsswrxtgjmyyveffeuthfuxqan,0.06134218182259837
acuqdnwweylnvwdgeebhusmvjebhng,0.08217252635223954
acwlrfdlhmhtguxkajegmxzknxmvrh,0.11246640639517752
adaopqffucwwmhulkxbezcjlsdrwiq,0.08920034238163381
adayvsawqwuwnsrzvwnlvvzirmnnfe,0.05372524424242607
adboklgnboumcicggxnjvsohldmzbs,0.08924444852969654
