id,P_infty
ahncreovwepvwqnfggtjncdyvykmkh,0.17524782728185978
ahrsvwjnefzajtegshzxknbeplpkjm,0.1835223381842361
ahtzbxgqqkevyyycwsnzbttaruysly,0.2336132009986185
ahufjdmbogkkppbgnfwilsuwbdpkve,0.18030811712600694
ahvjvputupryjkejwetivckzkeqvuv,0.18607990290975673
ahxyruobqwfupiqhpgaefwhibbznzb,0.1665379647963889
ahylnjzxtcwngexfuvydcodhujbcnv,0.2507912203394841
ahyphxeckavexcnifhajqcgjxjuzwd,0.16402680139270226
ahyuyetgutbcepitvelkapqzokmnea,0.19453043442800502
aiamcoqpouvbmiaropbwmbeqcbtodq,0.19630545264467236
aicsgqhxbntyihgixpzacaypgjrddv,0.19150430999829807
aicumuxsqmlvfnvprupmllxhesyjlh,0.2309618243451672
aidyqyrtjzhtowrnahmiixmbrdtrcv,0.15744419658276182
aiejezjrzpobtnfdbxbxzkonuxydma,0.17238417809156303
aifbhbeblpbyxgicwmolngmezcggms,0.17982910191912355
aifzcgadxjdhsezztbqtdqkhtjshdo,0.13547414187663417
aikwebottnjzbpeapzwbgoolpknsbc,0.17141815563317678
ainctrcdiyxvtqxpnwxpqiajnoecjj,0.17604662537007637
ainttoqelhakjbegesmjjybqqatvhx,0.1667991059110615
aioeppyjsydqxkbhxbwqtobpkmyuit,0.20215561278429428
aiozykvxuqctxnqwmnyfqzevvxgwpa,0.15181389731540149
aiqcuzvhqmvrcckffnhsnufvodvwyz,0.16546144622857903
aitnucgxwwfddbctxevqyyfhgwvoon,0.1888838609116737
aiwirrxobviaxixzyrlhucphxtwhwy,0.21401062861057313
aiyruzjcnehiscffwxrrbljwtivpki,0.14707287179591402
ajeuqwsvxsfnrxdvjujvryrayolcmd,0.18325797039856806
ajfsidhltgxhhnvqciflmkwrihbvym,0.1810891237886796
ajgsoucuzdlpoakpmsulypndfzerzx,0.18558553105088177
ajisocahddvadmhfqtrefbhjxizahu,0.23494391381019455
ajlntuhkciepqvshkepyjpgbdbyzqc,0.14259244276002653
ajloknshsfekhwgvtaprcimeqldxoc,0.14080157167745735
ajplixtmsjhxgixfeihvfgrqbpvjhz,0.17721127652358973
ajswcypvdsxiavoctsciimkxccthsr,0.14502654780553176
ajumhbcyogjizxlonayiirspxyiswd,0.13698495354257456
ajylatgyemtcollrglppyjqqamyzyw,0.14645259642353886
akafrqeyzoncfgltfvnomytbatmjsa,0.1969777680557504
akagdqtnzojrdmckbbcofbckryxhyh,0.2073167457464509
akeerfdwdtoamihkhzbhpwtvxpojzz,0.1777737516606633
akiysimmovkptfugcegcinkgknabvx,0.1966887561755045
aklhakbioqyedvkfvnmukoeigsoyii,0.17677788007335693
akmrkoozvkpotwelfetmjjwfzokptq,0.16840195664961233
akndlliwmwyxwyuerabubuionlxyep,0.16171208834409873
aknzbawkxpaovljdaiwskthujcjxdh,0.18336510183468793
akqkyeqzypidylrvhctgkbhqvfsgcw,0.16528079639783544
akqtwipvnxgsctkrfcgsmfybgicbln,0.1568571177416823
akqxmzkzuonknkercplpgxfbbhnjau,0.11951870648664074
aktsvmgmribccjraootcmksgudsjzq,0.1782258505913085
akvouoqssogwtrfixtbczjmogfilgf,0.16747945848960866
akzmtueqzxhigqetkhqwryugzqsizb,0.17750033380959582
alcgmyxbqegehkchshmchvscdznivr,0.20730345933768643
alcrkodsggupkxghmynaebqwogxhxz,0.14154041491866196
alergzzfuskngfaahfghglcgbxztkd,0.14246681145982387
aljmwcaffkqyfqqdgclxggbyuxphhu,0.15441126563012478
alkqvchvkynycewukjysbwtrggkbuk,0.2114818029183463
almlzwxayjgtgiuejmdweyjqlirhsv,0.19033218254036788
almthtlmdtcgsmcoxyrepulhkpzrqb,0.2669422273295313
alnksvdrkkmgbdfunrkccjfoshlibw,0.1747222224569894
alnxaohmvpbfjmfutjhivdpytqbggc,0.2087486949030278
alpvmzjgogrqiebzafmegkytxanfqp,0.18117082037557927
alucumtwdhdtjvuigjblubwpxxetqj,0.14615557376886518
alvbculzdghnygqgogeyptsaobfybb,0.19959243846775696
amegzlmughimsejqploympclwxddva,0.21640316924975114
ameielfzdgofvnitiobbvfexleznju,0.2197331834339304
amglgjawlezgzhxhxejdprlftsiqkd,0.18191517890770428
amlvbewwqfeuzbresnotrhjgdvpnra,0.18534249483517884
amnimzeuqlszyuumvrzjzdgjgugpqv,0.1573844124108681
amomnzopnqpxlbxbskayfcvxspcewp,0.12839349774964948
amowepxrwrdpshcmdefhbehfnpbfsq,0.19912336586152612
amqlcfnluqowqttutbfelxlnyrmlry,0.16009177033255423
amsflurlnbaumlgtjmmyxzendyxxpp,0.17108927967570578
amshnonrjqacisyqtlbmglbykoexiu,0.1984839212688598
amsvgfixuenktzopwgrsnuzjxzutzl,0.14898935671341207
amszkofcaqasnaqpwnfullqwjdjhkk,0.09455534833082939
amszyaaxqaqlrjqaggtdbviyudugug,0.1707952121014844
amupclilonvjbggotbzmlulqagjlli,0.14394962936775352
amwnmpnxrwnssehcynznwjomrhpzgw,0.14819521606891128
amwnrtkaduivjqmcbwipbmrfgzrnbo,0.15880442247670004
amwqorjlghwssctbhufshxfegfquvh,0.17375283723507481
amzrmhxcylalqnoqjjdauepnvewzpp,0.14865191893609378
anclynikyznlanlupueeqwwfmripeu,0.20382692072260725
anczxtcucevhejgnmcxhskribhsbmw,0.1546778832400044
anfevvaivwwzdxcuiedkvbseupqugr,0.1579239218717137
anfordeumnggrbjzlcniqddlkvlapo,0.13836751865773672
anghufrsfpwwijghvzuttugzufqazi,0.15115729277510173
anjtfkwqcuncbbtfpcwushetntmrvs,0.18265938849550237
anjwmspoefufrcvuqqeoqpykbomymg,0.2373524798445799
anlpiyjqscmxgskzufutqvhkxbvxmb,0.1831658579859386
anlybmkksnqegdiraatqlkzfrtrahz,0.23844012456465552
anmrjvipubgncroddrfedkhcppuhro,0.21662099216690167
anowpnqnbozymoojmqlegoroyuxijd,0.20955645362753053
anpisfygcnygzhumqdxzpqcklighpe,0.1435734609718681
anqyynglctbrqjupeotrcdgiwycpom,0.18154623779890694
anrgwplovvgzuucymvunzjbedfxqfn,0.2136731618267393
anyzmatlracbmazheqtfzcjxfvxsjx,0.16523147114229578
aobdcrxkwaptwdefnkwyharcfoixit,0.14960463831090426
aobgeekslgxnuodnxumhlwuioeytoh,0.1476500862342708
aoexiynsybnjzusctvdgciikbevldt,0.17249759850617596
aohyfwxlmaqkorcdyljuuyopwlnvub,0.151792385599184
aoifxjusbqpxkuytnhdvvzbgeenjca,0.17502676935435693
aooajnczmovmqklmphdgfpmfjfohie,0.19033154224151283
aootxpnnrrhvbrpmknmjsdmtbbzppw,0.16982085103018815
aopgzavdrnxczaoofrjtjjeqpykpuz,0.20385936175474842
aoqhhayuxsqopvgbfdjofphrqvfbux,0.22436784997473858
aosewtohhaonnsfclatvanzzcecfps,0.17891500370147506
aotagconteoplkcmizrcffkvguhjar,0.14062278931902766
aowguowtmebfwwgvcoairqdrwlmcug,0.1959629356157907
aowmytrrmrltxpvzmiffzlbcztirfx,0.15012253702101133
apbzxjgbmxvcdsvgiwlheazgdakdvp,0.13801019334498002
apcdxmqnempkxbjhwyubbgqhcyqvyx,0.16460035955138044
apddmojbytxtgtasurcrqldyemqcid,0.16386734743957093
apdrwqpuyjiepgzantkacrnfnwgfdd,0.1453558210127137
apihygruwdaalzoclzinxomkagcwxg,0.14298806433499373
apkkgdzjsjnibwgtfzozmpwvvmulqd,0.17506207074721156
apkmuyppxuretkbftlhrrpgkhzjcbj,0.19347786937424002
aplzgmlbotfmfstmqfwvykalnnpdzu,0.22271359692562978
apnbszqrwraezgrbommrxaphavpbmr,0.19935043882545408
appjnwlbfhlrfbzaeykpuvwgwczuap,0.14125330853771054
appjpbfednkjzhjzuytlfpvgpetwhm,0.17183283760861376
apqwpzngfuuzrjgpiyszdqfiqpgaxq,0.17928892110387867
aprppfviaoiluxeiuyrxzdnabdwftn,0.15644390284604745
apvgbuajndhyqfuugxskxecqfqebry,0.18018528373705509
apwzhseqpqvpumnbbjdyxyfbyjjtxw,0.15428491117016235
apxxtrtklvshykbrcpmxhdpccmxkjx,0.1415624936780957
apyiebleywshsajlkxrsnrwsmnqdql,0.167502236872392
apzazlosonohaaxeaxczzdbnyrolht,0.1590299021324032
aqgyiturknmmkvmmgckydtflaadwqp,0.18073405327850026
aqkdaqtoysjjcmpxdokaxepepkqwln,0.1955185931939228
aqlqcanzrpghmnehebwxgkbrkxabaz,0.19100717514462398
aqmldbsbzgtikreirmmbkgauattszu,0.19308990949911445
aqocuqitgsuoclnldzujuapjsastwa,0.14889656457256079
aqomxyoipiwtatdiypxekuawegfdpa,0.16491319935664597
aqufxqnwsdzggprjaxyepcmeizexzu,0.1695328052940753
aqxfswpjmyxtwommnsyjgdvbtsgxix,0.22090062670630392
aqzigazsiqejaiylkkmoccrhxgqxip,0.23770260513310343
arbpuxiukjbipuokzxvmdqyfeqvbkb,0.1818539279177864
ardsrkipchrjyolhhvyjygxmshmwgt,0.17178608838163126
ardvdjwxkzhxfvthbatpcxrsiiumnh,0.1640975826286262
areezpdxxklngjqsgcdnbscdeewikq,0.1963354866257012
arhaqedcwbzhtmimgccdcugwpjtksi,0.16112928138673327
ariqnladlptnnvddfamcpgdjhiasmv,0.17042916843301195
arlyubdpthbwssxhxofswqexaybagn,0.135165561169861
armvovxaaeijnypkgrhamiggypvjpa,0.1837532772044245
armywxteecgnjayzrrbfgbacjbaujq,0.17922199140103048
arpcljiulmphccdtinkdkpuaottbct,0.13426872839259402
arptfxrbukxnyijeozmfiqhczjdjeq,0.17802715673476655
arqkpcivpkwtswkpvfjuxjjhwbymbq,0.16365215406453676
arvqddzfgmqcsbjlbxtoigmsvzetiu,0.2117887862275593
arwffugoxcbckytmmucuziniclurej,0.16618751966898732
arwhweewezjuqtywajlrwfxjpbedue,0.1579406750926116
arwinevdisrqifzszqheofkkaohwlk,0.1632334305731508
arwsnybpqqnbjbxggfawjuotdgecgg,0.1559139345989799
aseegxmbhovalzmaawzihwysocspcq,0.1741793477691434
asefudgjznqwijcadhansrexvtbnth,0.18430020140457784
asfhfygwfqbrwyitypwotcsskizztp,0.16857032584382703
asgyptsexukvehrftslvrebjoqkiqp,0.18615517205851118
asjhsxaotxihxjlecmrnrckhnbilxs,0.1789592289827995
asmsoqznprvmmpfafnhbbsncvzwxfn,0.1906913723959833
asndhxxvemrqxonbnyttumucagfaai,0.13942718672799598
asnohzsbaoehyejbeyjegmcjelmfxd,0.20070943143655778
asnzkxlmeohjnsrpwajjmoxejjsvfe,0.14919653773570982
asoyossrvmlrfulfaxotoizjgqwaic,0.1693405393030099
asqkwsjdzsfonqzcazcrfftsofiunv,0.1621648488418945
asruhqpsmajcyefmswocdfrvbqgjfb,0.16960528942032632
aswqgrijigjpihmivgpzcpxxoewupp,0.16267281683256435
aswupehzwirlrdrgsokcrislpymopi,0.17788147561504652
aswzfaynmauyehtgnibqqqssadbfbw,0.17356900973547607
asyugstetzmgtzduunjmtjskgvtbkl,0.21737928692958342
aszixawqzbkbifnbtbzxtmonjhtwms,0.1696648094692031
aszmqyceakhhjjkltbonlvbmvicfwy,0.20545806518752613
atcqphhwhoouiwtmzytlobfaywwtdq,0.1625363576221513
atkvuhberejipxwpbdoofuiwtjmkfx,0.22461773495744145
atolbpsexftypuykkasfeswsmoupfo,0.19513783069892754
atrapsvkawlpxcbfjqukjdhbrymbii,0.18694741089781441
atseriykmkwxgnjttdbjkwlkyhutnz,0.1687955852057963
attfhyvbpsthufnqgeiqpsxgkcgzax,0.15859141416487738
atukhbvymnphvdeoopbkbdxnlxshcw,0.1568183197672658
atxepvmmoasqodosnlyyeaantglqyg,0.2016735358784819
atxvjcroccyxtuzwdgvckhrozgoexd,0.1627510126765665
atzynphosocqefynitilrsjkuenppc,0.1718651687562173
aucdgkgupisxfoaxaaqkxijtoyxtim,0.17027604391939832
auchymtzymkoaljmrzsgiqdyffzzxl,0.18409357341258045
aucoedlbgtydgumlshjdbcbnabmtyo,0.1548295366248586
audylbwedzgiuaebmlfonpmdedpquo,0.1877198675739935
auemrqvlcgatdnoomzejbhtvezvpbd,0.17359646570280796
aufimjuejhojfbjisqssqtmubbgdey,0.17447039416299784
auinjikgvtpavzagpiwtwsgkqxmpch,0.2008779313078189
aujffdamypatxtlwjpsredpseodmst,0.20479009803695136
aukkvswbyuxsapendxoppddhwpzquj,0.18395435342297664
aukxhgbzawuowbmhwifmkmlzobmppj,0.16866205037770432
aumoiwfgoyohiugjapcrsorsmpojkf,0.09275891720905186
aunxsbmpkjmcyrlkekuuydqjxblwho,0.1935947874193933
auohxdepaqtqkprjkytubwsredwdef,0.1739405962251164
aupaogimllqhxfdtnlxjkhtmxhceqy,0.1945625550813229
auqjqbkqrkaanthwdwyxnnoedfgxdv,0.17735883853009252
ausbbdyyhdnrgunflzvmigiwjeacfh,0.18251706888718
ausybtpamvzshoqrhvokejrgqasbgk,0.15531257067420753
autalpbdaipwxpsrmobkoisihftfnj,0.18113983518525284
auxzjqytuzqsxpmxlrjthfkcdiuuvs,0.21495045092209605
auzdnccclybtdthfahummghjpvplie,0.20844855612844243
auzizoqpzqiopjmtldkktjxbttnfnz,0.19937472140066165
avdfoijmhepvyogzgmsdfktwjjwdto,0.11232935917753155
avdgrdlypypmwxleqdqnszvbemudre,0.15131286711359365
avhbogbuydjtuzhzpaazzkddzjdnev,0.1390387254744646
avjhgfyuzbhdutogfathujklwipxpz,0.16249621607230996
avklgmxvjjyncmciavttnlvifaappk,0.1573196636614744
avlpazwcyghkvdkmeyixybsfbhguqy,0.21667180507307207
avtlzfcuaredvrhidhgtksttjtbrsq,0.1872125076096769
avukmlbsgsuxozvebpqchxoroykaps,0.18404998216643043
avurstlouxkwbucngzcxjvowcedmuq,0.11727954091048796
avwqxjmunacntygycyskgsioouxqoo,0.16519871800807673
avxcbhrkyomosydkeqacsztvggxaaw,0.16966227952847424
avyzezylfirdbhrkawgiiwzfccjtha,0.20065593358496436
awcogoflxwsfvglazzwcqxenubevmu,0.16113898576277644
awdtrtngaifkiieauzouyjjcylnpzl,0.23845010068619016
awgvwvthxmdjuzzjlcqjktnfdovytl,0.20762977321139556
awhrirhafctrdodimveulgrmtubblh,0.18037258933637637
awikcityjdjsvevkbufvwwlooqbufk,0.23830180050525024
awjmhcydriyfnafkcnredanznjaqyn,0.17458488256155819
awpkeplafvrkquzjytjwtjhokbwcuv,0.1608276491377409
awqveluhastdyabaznjwqeqkfsrxlc,0.19671248676503614
awrkvtoycblhwskqxxvlltnsewjify,0.1797889329541337
awumpqiavnjguwvprgnwrnsuuukypc,0.140193885157662
awvgscatkdsedtxzeeqxdvuccziqun,0.1875986956273422
awvmcoqhqdczualvdbbmiqapkraegp,0.200048163468847
awvrchrboqlnbknnlmssktcxfgilwe,0.2194197877456947
awvtpldoyuppzmqilnqpnuttgdwmkf,0.16023734814956367
awwbxjembjbyqbablhbrmkqssgssrg,0.15146958196203278
awwpbnywndcgbwbupoxcmdbevenbgp,0.16839165181126733
awxhxxhgmrhphufwplvotjnhiutqat,0.21370103614325184
awxjddhxfzbnaxfeuumnbbatswrffx,0.2407338714941967
axacgbohqdtwbmrdxltzbbxghpoirf,0.19231028659918414
axbigsfxfvttauitqjmxalxqsywolo,0.17250701995665743
axcvrfmewrdurahpysoprudlhufpjj,0.14376357708715226
axdtwnvxnbhfoavjfrgnzwwhkatfas,0.12762858686490872
axjbwwaupyrjhmmkzcosvexqxqyvbl,0.19024460252626332
axjefarirkfhudqfynaayafrklshwe,0.18205121040811875
axlpobmnrkwxxgiiuwrktuaxorpohk,0.194671777706448
axqafkhqixulldureeymuijwoblzti,0.21152022764405962
axqrvppuzxyyqayejbkpabewriglvu,0.18454272517925646
axsdrowqormppiwglltojujpxiqqnn,0.14257187287943937
axtldbzhvodnzxuirladxwqgqjpulr,0.1588977104433429
axuuwsqsuiejqolkkveuixyjgcxtve,0.17822821610983247
axuxomqxikgjyyjaonafsprsmrqscf,0.17234124625044325
axvrrfxevwtfyntattjczoskblnjzj,0.15921858086666182
axvuwvnbblvtwztnpmcikakpjhizba,0.15968783118313268
axwdwhtculyevxmunwciqeshoncjgn,0.14551980711818358
ayapohplpftjqogqhrtipduoaskiye,0.15842521633907228
aybvvuhyozshajertstjnvumlyvfsb,0.21643146560821877
aydckonfxkfoflhbaphhxcjhkygcpb,0.1679572218225306
aydicidxgtexitzwrzvcwhbvjtzvir,0.15651802043582017
aydpyakscphnijidyejyhiugvhbzjw,0.14022020557750445
aydxkmkeibwalhdkkolqxucosievam,0.12821826526460814
aydzyqvkjkvnelwzpptdjombxlheip,0.17687441026611447
ayfnwwivzcpzpjrnthxedvtxppbedf,0.21572417678533298
ayhvpqyymrnoezgclkgbevtszabsvv,0.17425195620359302
aylsjfyvimdctllenvetcyxonhuehn,0.20084274095997132
aymhyqshybyjntqobelxappoexpgrd,0.2167615866317775
ayoqhxrcajmjrvaeursvwtlfbjkwdo,0.18382520424107288
aypkalqlzaiycnnvtkfnosmeswnqcp,0.24428439384031322
aypywkoduxacawxrhcemhnurdifmhk,0.1820926918069181
ayqdavvuuqzlbomsvaysuqxwciaycm,0.16308722770372786
ayqupqgfxvswvxncoufinvgqxfborh,0.17912733091404337
ayqvoqyoavbpohsoknxvrozjbpilid,0.14273237003735736
ayrbqdzbpqpozryhiuexbknbobikfs,0.18115798319628945
ayvzizmefxraakufknaqyyxasldeku,0.1883461565192881
aywryyyjszxuwryxwghbzuqfzxsmmm,0.20517569132289526
ayyeylpglmvpglttqtrnkjpsigovzq,0.18754289287955278
azdmxjnkowplkeeuzxpvwrvjadddvt,0.19484366910136652
azdvljppykjjmnavkykzqobktaoozy,0.17970416868891148
azdvyidxzaqypqmhyfolthkwknywma,0.2032608438378623
azeeaeenbpnnnzkgcugpdnvcgrmuvq,0.16882607261658167
azerucipvxrnnukvdnwodeyvqkqcwd,0.1953458375966769
azgzdxnedkqqcjkaujzvadzhqetdfc,0.12888012165942303
azhsnhpsyzmywgylglqprqqxwambsi,0.15066396806487897
azjesybgfctfwyjtutwymehoompvyd,0.17610608877627185
azlqftixeyfdzjioxhaqyupcjnitiv,0.17694305064240431
azmkpgjrchmwypzmizzqhdvclyurgw,0.19731733181136685
azolqngrshhtcbbxfihhehdujgfnmu,0.17706216375132683
azpbsrelwdfikdqkjmlesxvfpocvfp,0.14002509689395054
azqmqqiqexaxeobznznvfnfkgrywbe,0.16514804409705425
azqubmufyxihsuovbhwwwpkrqydjno,0.1454440532217182
azsvhnkktgkpyprluzbmzxtqhxzpgm,0.18897365078812092
azujqyaisvjuufsxchjmovvrdaagch,0.14480565029485487
azvhrbowlemyxzmmdqacmfomuopotb,0.12090377275217448
azyqetqyejnipvoprrmjybfnwxbeud,0.18277390771688395
badshrbshafuwflbocjulurqbvwoyt,0.15855622268697137
badygjhipqpylyfzmfxvwofmalpmda,0.15851429035985587
badyjannqiuncggeqjadojuttsakdi,0.1726821781544182
bafanssnyecudllgmzgfjjxxvtjcnc,0.15981962832659394
bagklflpbzomrupszwpivuvdxfwfse,0.15924090129873283
bajqqpscpsffpyeqoyycvneryivjtr,0.11549136226705853
bajzslofylbgzdeerznurihbpacrvf,0.17186840026992395
balqevncundbxocxzwuroiezscndnd,0.19920147951374567
bamijayytfniooxhnsgxezjxxdavdp,0.19489209807887006
bargfnrwuwxlaexcfwzqemwzjgcrfe,0.21017207816724684
baupxodrcjernhcksacslhbwehiuuf,0.19781590771226018
bavepvjaqaxwwqmfxrjltpyujamzgd,0.17153411447486264
bavjmevjmpotjoiwrfebqivpsqzgni,0.14625865078644185
bavuwnnozisagfqixjxlwdnjvxvcpi,0.17577216253388778
baxmfhrbfyadtzbxxdnttjhnpzadta,0.13485865898652794
bbcfxrjeizgaqcoqypwmbkyncjayjp,0.17718409857945264
bbdqtadlbkqxqrvrwiarikaaxgtpjb,0.1571735759777724
bbenqwogwwjpmfcjhcajlexirbphdt,0.22315567646906537
bbgpckewpdosvwcjfwggzajdghxsog,0.1346725929625419
bbhkajuibhqfkdcpmhdlivgwdtxwhc,0.15740271775012057
bbiqjvtwqwcsufljelbzzbnknabeck,0.18688150272756035
bbiulhozuovwfuuyodyynwwmrmgzzu,0.162641193323732
bbkfrzwzxyqnsuckxrzrqfjxpylaio,0.20046517198924046
bbtztyhgglexnxetuuelbcmdtmfdue,0.16452870371299255
bbvfjnxhyzwuavxehctiaeechnhgdk,0.1499437683581797
